drug1	drug2	strength	RR	severity	patients.fem.mal	description	color	onethousand	fdr
Hydrocortisone	Acenocoumarol	0.17	-1.109	None	356 (216/140)		#B4D1E6	88.8682528152015	1
Atenolol	Repaglinide	0.304	-1.1	Moderate	230 (140/90)		#B4D1E6	57.4148824367875	1
Levothyroxine	Warfarin	0.287	1.479	Moderate	180 (129/51)	Levothyroxine may increase the anticoagulant activities of Warfarin.	#F7B9B9	44.9333862548771	1
Carbamazepine	Atorvastatin	0.351	-1.122	Moderate	154 (93/61)	The metabolism of Atorvastatin can be increased when combined with Carbamazepine.	#B4D1E6	38.4430082402838	1
Fluconazole	Fentanyl	0.405	1.215	Major	194 (131/63)	The serum concentration of Fentanyl can be increased when it is combined with Fluconazole.	#F9BCBC	48.428205185812	1
Glimepiride	Repaglinide	0.23	-1.163	None	126 (75/51)	Glimepiride may increase the hypoglycemic activities of Repaglinide.	#B4D1E6	31.453370378414	1
Levofloxacin	Iron	0.242	-1.473	Moderate	508 (273/235)	The serum concentration of Levofloxacin can be decreased when it is combined with Iron.	#B1CFE5	126.812001208209	1
Olanzapine	Rivastigmine	0.31	1.069	Moderate	99 (64/35)		#F9BCBC	24.7133624401824	0.00833256221760705
Fluoxetine	Dextromethorphan	0.157	2.291	Major	123 (98/25)	Fluoxetine may increase the serotonergic activities of Dextromethorphan.	#F5B4B4	30.7044806074994	1
Furosemide	Gentamicin	0.136	1.375	Major	171 (120/51)	The serum concentration of Gentamicin can be increased when it is combined with Furosemide.	#F8BABA	42.6867169421333	1
Citalopram	Warfarin	0.307	1.925	Moderate	176 (135/41)	The metabolism of Warfarin can be decreased when combined with Citalopram.	#F7B7B7	43.9348665603243	1
Citalopram	Oxycodone	0.31	2.475	Moderate	157 (127/30)	The metabolism of Oxycodone can be decreased when combined with Citalopram.	#F5B2B2	39.1918980111984	1
Erythromycin	Simvastatin	0.071	1.81	Major	254 (192/62)	The serum concentration of Simvastatin can be increased when it is combined with Erythromycin.	#F7B7B7	63.4060006041044	1
Cholestyramine	Ursodeoxycholic acid	0.228	1.42	None	24 (17/7)	The serum concentration of Ursodeoxycholic acid can be decreased when it is combined with Cholestyramine.	#F8BABA	5.99111816731695	2.23323455925832e-06
Cloxacillin	Acenocoumarol	0.084	-1.462	None	408 (220/188)	Cloxacillin may decrease the anticoagulant activities of Acenocoumarol.	#B2D0E5	101.849008844388	1
Propranolol	Escitalopram	0.303	2.248	None	126 (100/26)		#F5B4B4	31.453370378414	1
Citalopram	Rasagiline	0.37	-1.487	Major	157 (84/73)	The risk or severity of adverse effects can be increased when Citalopram is combined with Rasagiline.	#B1CFE5	39.1918980111984	1
Olanzapine	Galantamine	0.351	1.715	Moderate	59 (44/15)		#F7B7B7	14.7281654946542	0.0284919224555773
Galantamine	Tolterodine	0.447	1.152	Moderate	104 (69/35)	The therapeutic efficacy of Tolterodine can be decreased when used in combination with Galantamine.	#F9BCBC	25.9615120583735	1
Omeprazole	Halazepam	0.23	2.338	Moderate	115 (92/23)		#F5B4B4	28.7074412183937	1
Lovastatin	Acenocoumarol	0.357	-1.213	None	294 (172/122)	The metabolism of Acenocoumarol can be decreased when combined with Lovastatin.	#B4D1E6	73.3911975496327	1
Donepezil	Solifenacin	0.401	-1.815	Moderate	202 (98/104)	The therapeutic efficacy of Solifenacin can be decreased when used in combination with Donepezil.	#AFCEE4	50.4252445749177	1
Propranolol	Gliclazide	0.306	-1.026	None	176 (110/66)	Propranolol may increase the hypoglycemic activities of Gliclazide.	#B4D1E6	43.9348665603243	1
Metoclopramide	Levodopa	0.141	-1.013	Moderate	277 (174/103)	The therapeutic efficacy of Levodopa can be decreased when used in combination with Metoclopramide.	#B4D1E6	69.1474888477832	1
Entacapone	Apomorphine	0.125	Inf	Moderate	1 (1/0)		#B32020	0.249629923638206	1
Ciprofloxacin	Rasagiline	0.102	-2.399	Major	221 (92/129)		#ACCCE3	55.1682131240436	1
Indomethacin	Alendronic acid	0.242	3.312	Moderate	120 (102/18)	The risk or severity of adverse effects can be increased when Indomethacin is combined with Alendronic acid.	#F2AEAE	29.9555908365848	1
Repaglinide	Glyburide	0.219	-1.171	None	155 (92/63)	Repaglinide may increase the hypoglycemic activities of Glyburide.	#B4D1E6	38.692638163922	1
Donepezil	Methotrimeprazine	0.262	1.594	Moderate	82 (60/22)	The metabolism of Donepezil can be decreased when combined with Methotrimeprazine.	#F7B9B9	20.4696537383329	1
Prednisone	Warfarin	0.198	-1.442	Moderate	223 (121/102)	Prednisone may increase the anticoagulant activities of Warfarin.	#B2D0E5	55.66747297132	1
Mirtazapine	Rasagiline	0.417	-1.266	Major	87 (50/37)	The risk or severity of adverse effects can be increased when Rasagiline is combined with Mirtazapine.	#B2D0E5	21.717803356524	1
Phenytoin	Lamotrigine	0.478	-1.4	Moderate	20 (11/9)	The serum concentration of Lamotrigine can be decreased when it is combined with Phenytoin.	#B2D0E5	4.99259847276413	3.59664574655881e-07
Alprazolam	Carbamazepine	0.301	1.824	Moderate	103 (78/25)	The metabolism of Alprazolam can be increased when combined with Carbamazepine.	#F7B7B7	25.7118821347353	1
Naproxen	Acenocoumarol	0.109	-1.271	None	556 (319/237)	Naproxen may increase the anticoagulant activities of Acenocoumarol.	#B2D0E5	138.794237542843	1
Lovastatin	Diltiazem	0.447	-1.183	Major	137 (81/56)	The serum concentration of Lovastatin can be increased when it is combined with Diltiazem.	#B4D1E6	34.1992995384343	1
Fluvastatin	Acenocoumarol	0.345	-1.805	None	224 (109/115)	The metabolism of Acenocoumarol can be decreased when combined with Fluvastatin.	#AFCEE4	55.9171028949582	1
Simvastatin	Fenofibrate	0.355	-1.339	Major	287 (161/126)	The risk or severity of myopathy and rhabdomyolysis can be increased when Fenofibrate is combined with Simvastatin.	#B2D0E5	71.6437880841652	1
Galantamine	Solifenacin	0.409	-1.357	Moderate	104 (58/46)	The therapeutic efficacy of Solifenacin can be decreased when used in combination with Galantamine.	#B2D0E5	25.9615120583735	1
Bisoprolol	Terbutaline	0.137	-1.22	Moderate	233 (136/97)	Bisoprolol may decrease the bronchodilatory activities of Terbutaline.	#B4D1E6	58.1637722077021	1
Methotrexate	Amoxicillin	0.132	1.451	Major	188 (134/54)	The serum concentration of Methotrexate can be increased when it is combined with Amoxicillin.	#F8BABA	46.9304256439828	1
Ranolazine	Simvastatin	0.425	-2.555	Major	187 (75/112)	The serum concentration of Simvastatin can be increased when it is combined with Ranolazine.	#ABCBE2	46.6807957203446	1
Clarithromycin	Quetiapine	0.13	1.799	Major	208 (157/51)	The serum concentration of Quetiapine can be increased when it is combined with Clarithromycin.	#F7B7B7	51.9230241167469	1
Phenytoin	Acenocoumarol	0.387	-1.711	None	150 (75/75)	Phenytoin may increase the anticoagulant activities of Acenocoumarol.	#AFCEE4	37.444488545731	1
Phenytoin	Ciprofloxacin	0.12	-1.637	Moderate	137 (70/67)	The therapeutic efficacy of Phenytoin can be decreased when used in combination with Ciprofloxacin.	#B1CFE5	34.1992995384343	1
Spironolactone	Captopril	0.374	-1.135	Major	163 (98/65)	The risk or severity of adverse effects can be increased when Spironolactone is combined with Captopril.	#B4D1E6	40.6896775530276	1
Simvastatin	Gemfibrozil	0.24	-1.061	Major	256 (158/98)	The risk or severity of rhabdomyolysis. myoglobinuria. and elevated creatine kinase (CPK) can be increased when Gemfibrozil is combined with Simvastatin.	#B4D1E6	63.9052604513808	1
Galantamine	Methotrimeprazine	0.284	1.529	Moderate	47 (34/13)	The metabolism of Galantamine can be decreased when combined with Methotrimeprazine.	#F7B9B9	11.7326064109957	1
Fluoxetine	Propranolol	0.341	2.063	Moderate	77 (60/17)	The metabolism of Propranolol can be decreased when combined with Fluoxetine.	#F6B6B6	19.2215041201419	1
Warfarin	Ranitidine	0.273	1.077	Moderate	108 (70/38)	The serum concentration of Warfarin can be increased when it is combined with Ranitidine.	#F9BCBC	26.9600317529263	1
Valproic acid	Carbamazepine	0.561	1.242	Moderate	25 (17/8)	The serum concentration of the active metabolites of Carbamazepine can be increased when Carbamazepine is used in combination with Valproic Acid.	#F8BABA	6.24074809095516	0.00476498050357946
Fluconazole	Haloperidol	0.484	1.248	Major	116 (79/37)	The metabolism of Haloperidol can be decreased when combined with Fluconazole.	#F8BABA	28.9570711420319	1
Atenolol	Salmeterol	0.263	-2.011	Moderate	322 (148/174)	Atenolol may decrease the bronchodilatory activities of Salmeterol.	#AECDE3	80.3808354115024	1
Moxifloxacin	Amiodarone	0.172	-1.227	Major	158 (92/66)	Moxifloxacin may increase the QTc-prolonging activities of Amiodarone.	#B4D1E6	39.4415279348366	1
Hydroxyzine	Donepezil	0.154	1.196	Moderate	131 (88/43)		#F9BCBC	32.701519996605	1
Simvastatin	Itraconazole	0.077	1.019	Major	181 (115/66)	The serum concentration of Simvastatin can be increased when it is combined with Itraconazole.	#F9BCBC	45.1830161785154	1
Warfarin	Levofloxacin	0.159	-1.609	Major	196 (101/95)	Levofloxacin may increase the anticoagulant activities of Warfarin.	#B1CFE5	48.9274650330884	1
Rivastigmine	Methotrimeprazine	0.264	1.144	Moderate	68 (45/23)		#F9BCBC	16.974834807398	1
Digoxin	Propafenone	0.29	1.259	Moderate	82 (56/26)	The serum concentration of Digoxin can be increased when it is combined with Propafenone.	#F8BABA	20.4696537383329	1
Trazodone	Warfarin	0.286	1.065	Minor	127 (82/45)	Trazodone may decrease the anticoagulant activities of Warfarin.	#F9BCBC	31.7030003020522	1
Levofloxacin	Methotrimeprazine	0.266	1.065	Moderate	127 (82/45)	Methotrimeprazine may increase the QTc-prolonging activities of Levofloxacin.	#F9BCBC	31.7030003020522	1
Erythromycin	Acenocoumarol	0.098	1.225	None	161 (109/52)	The serum concentration of Acenocoumarol can be increased when it is combined with Erythromycin.	#F9BCBC	40.1904177057512	1
Torasemide	Indomethacin	0.222	-1.233	Moderate	148 (86/62)	The therapeutic efficacy of Torasemide can be decreased when used in combination with Indomethacin.	#B4D1E6	36.9452286984545	1
Spironolactone	Tolevamer	0.292	-1.967	Moderate	86 (40/46)		#AECDE3	21.4681734328857	1
Spironolactone	Telmisartan	0.267	1.052	Major	154 (99/55)	The risk or severity of adverse effects can be increased when Spironolactone is combined with Telmisartan.	#F9BCBC	38.4430082402838	1
Ciprofloxacin	Warfarin	0.14	-1.396	Major	207 (114/93)		#B2D0E5	51.6733941931087	1
Carbamazepine	Levetiracetam	0.365	1.837	Moderate	29 (22/7)	The risk or severity of adverse effects can be increased when Carbamazepine is combined with Levetiracetam.	#F7B7B7	7.23926778550798	1
Cyclosporine	Omeprazole	0.366	1.023	Moderate	77 (49/28)	The serum concentration of Cyclosporine can be increased when it is combined with Omeprazole.	#F9BCBC	19.2215041201419	1
Phenytoin	Quetiapine	0.293	-1.571	Major	94 (49/45)	The serum concentration of Quetiapine can be decreased when it is combined with Phenytoin.	#B1CFE5	23.4652128219914	1
Prazosin	Nadolol	0.5	Inf	Moderate	1 (1/0)	Nadolol may increase the orthostatic hypotensive activities of Prazosin.	#B32020	0.249629923638206	1
Alprazolam	Itraconazole	0.108	2.923	Major	78 (65/13)	The serum concentration of Alprazolam can be increased when it is combined with Itraconazole.	#F3AFAF	19.4711340437801	1
Carbamazepine	Sertraline	0.358	2.013	Moderate	80 (62/18)	The metabolism of Carbamazepine can be decreased when combined with Sertraline.	#F6B6B6	19.9703938910565	1
Folic acid	Phenobarbital	0.269	-1.369	Moderate	54 (30/24)	The serum concentration of Phenobarbital can be decreased when it is combined with Folic Acid.	#B2D0E5	13.4800158764631	0.623475200715335
Erythromycin	Alprazolam	0.136	3.196	Moderate	97 (82/15)	The serum concentration of Alprazolam can be increased when it is combined with Erythromycin.	#F2AEAE	24.214102592906	1
Haloperidol	Propranolol	0.245	1.622	Moderate	117 (86/31)	The metabolism of Propranolol can be decreased when combined with Haloperidol.	#F7B9B9	29.2067010656701	1
Bisoprolol	Glipizide	0.325	-1.15	Moderate	102 (61/41)	Bisoprolol may increase the hypoglycemic activities of Glipizide.	#B4D1E6	25.462252211097	1
Ziprasidone	Donepezil	0.479	1.52	Moderate	18 (13/5)	The metabolism of Donepezil can be decreased when combined with Ziprasidone.	#F7B9B9	4.49333862548771	0.007286726974831
Venlafaxine	Rasagiline	0.486	1.169	Major	48 (32/16)	The risk or severity of adverse effects can be increased when Venlafaxine is combined with Rasagiline.	#F9BCBC	11.9822363346339	1
Paroxetine	Rasagiline	0.301	1.096	Major	69 (45/24)	The risk or severity of adverse effects can be increased when Paroxetine is combined with Rasagiline.	#F9BCBC	17.2244647310362	1
Azithromycin	Lovastatin	0.079	-1.041	Moderate	156 (97/59)	The serum concentration of Lovastatin can be increased when it is combined with Azithromycin.	#B4D1E6	38.9422680875602	1
Digoxin	Indapamide	0.301	1.396	Moderate	183 (129/54)	The risk or severity of adverse effects can be increased when Indapamide is combined with Digoxin.	#F8BABA	45.6822760257918	1
Atorvastatin	Colchicine	0.186	-4.468	Major	242 (67/175)	The risk or severity of adverse effects can be increased when Colchicine is combined with Atorvastatin.	#9FC1DD	60.4104415204459	1
Carbamazepine	Acenocoumarol	0.336	-1.36	None	149 (83/66)	The serum concentration of Acenocoumarol can be decreased when it is combined with Carbamazepine.	#B2D0E5	37.1948586220927	1
Methylprednisolone	Clarithromycin	0.517	-1.133	Major	123 (74/49)	The serum concentration of Methylprednisolone can be increased when it is combined with Clarithromycin.	#B4D1E6	30.7044806074994	1
Fluoxetine	Clarithromycin	0.157	3.507	Moderate	77 (66/11)	Clarithromycin may increase the QTc-prolonging activities of Fluoxetine.	#F2ACAC	19.2215041201419	1
Metformin	Glucosamine	0.214	-1.444	None	260 (141/119)		#B2D0E5	64.9037801459337	1
Atenolol	Formoterol	0.244	-1.923	Moderate	257 (121/136)	Atenolol may decrease the bronchodilatory activities of Formoterol.	#AFCEE4	64.154890375019	1
Atenolol	Insulin detemir	0.283	1.24	Moderate	103 (70/33)		#F8BABA	25.7118821347353	1
Methotrexate	Ibuprofen	0.201	3.232	Major	111 (94/17)	The serum concentration of Methotrexate can be increased when it is combined with Ibuprofen.	#F2AEAE	27.7089215238409	1
Pravastatin	Colchicine	0.184	-3.041	Major	125 (45/80)	Colchicine may increase the myopathic rhabdomyolysis activities of Pravastatin.	#A8C8E1	31.2037404547758	1
Phenytoin	Diazepam	0.295	-1.128	Moderate	73 (44/29)	The serum concentration of Phenytoin can be increased when it is combined with Diazepam.	#B4D1E6	18.2229844255891	1
Norfloxacin	Iron	0.283	2.08	None	196 (153/43)	The serum concentration of Norfloxacin can be decreased when it is combined with Iron.	#F6B6B6	48.9274650330884	1
Tramadol	Carbamazepine	0.274	1.182	Moderate	142 (95/47)	Tramadol may increase the central nervous system depressant (CNS depressant) activities of Carbamazepine.	#F9BCBC	35.4474491566253	1
Amitriptyline	Duloxetine	0.383	1.832	Major	62 (47/15)	Duloxetine may increase the serotonergic activities of Amitriptyline.	#F7B7B7	15.4770552655688	1
Methotrexate	Naproxen	0.208	2.192	Major	57 (45/12)	The serum concentration of Methotrexate can be increased when it is combined with Naproxen.	#F5B4B4	14.2289056473778	1
Fluconazole	Acenocoumarol	0.123	-1.145	None	212 (127/85)	The serum concentration of Acenocoumarol can be increased when it is combined with Fluconazole.	#B4D1E6	52.9215438112997	1
Oxycodone	Paroxetine	0.345	5.177	Moderate	69 (62/7)	The metabolism of Oxycodone can be decreased when combined with Paroxetine.	#EDA1A1	17.2244647310362	1
Erythromycin	Citalopram	0.112	2.695	Major	101 (83/18)	The metabolism of Citalopram can be decreased when combined with Erythromycin.	#F4B1B1	25.2126222874588	1
Propranolol	Glyburide	0.319	-1.171	Moderate	96 (57/39)	Propranolol may increase the hypoglycemic activities of Glyburide.	#B4D1E6	23.9644726692678	1
Propranolol	Salmeterol	0.247	-1.593	Major	168 (87/81)		#B1CFE5	41.9378271712187	1
Diazepam	Clarithromycin	0.258	1.861	Moderate	159 (121/38)	The metabolism of Diazepam can be decreased when combined with Clarithromycin.	#F7B7B7	39.6911578584748	1
Amitriptyline	Fluoxetine	0.371	3.098	Major	63 (53/10)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Amitriptyline.	#F3AFAF	15.726685189207	1
Carbamazepine	Risperidone	0.293	1.192	Moderate	79 (53/26)	The serum concentration of Risperidone can be decreased when it is combined with Carbamazepine.	#F9BCBC	19.7207639674183	1
Propranolol	Formoterol	0.254	-1.437	Major	138 (75/63)		#B2D0E5	34.4489294620725	1
Phenobarbital	Acenocoumarol	0.396	-1.483	None	84 (45/39)	The metabolism of Acenocoumarol can be increased when combined with Phenobarbital.	#B1CFE5	20.9689135856093	1
Lidocaine	Carvedilol	0.158	1.169	Moderate	99 (66/33)	The serum concentration of Lidocaine can be increased when it is combined with Carvedilol.	#F9BCBC	24.7133624401824	1
Digoxin	Clarithromycin	0.173	1.072	Major	187 (121/66)	The metabolism of Digoxin can be decreased when combined with Clarithromycin.	#F9BCBC	46.6807957203446	1
Indomethacin	Losartan	0.184	-1.439	Moderate	162 (88/74)	The metabolism of Indomethacin can be decreased when combined with Losartan.	#B2D0E5	40.4400476293894	1
Metoprolol	Ibuprofen	0.125	1.005	Moderate	87 (55/32)	Ibuprofen may decrease the antihypertensive activities of Metoprolol.	#F9BCBC	21.717803356524	1
Levothyroxine	Cholestyramine	0.23	2.28	Moderate	49 (39/10)	The serum concentration of Levothyroxine can be decreased when it is combined with Cholestyramine.	#F5B4B4	12.2318662582721	1
Lovastatin	Verapamil	0.482	1.378	Major	47 (33/14)	The serum concentration of Lovastatin can be increased when it is combined with Verapamil.	#F8BABA	11.7326064109957	1
Hydroxyzine	Galantamine	0.16	2.004	Moderate	62 (48/14)		#F6B6B6	15.4770552655688	1
Salbutamol	Rasagiline	0.146	-2.613	Moderate	139 (55/84)	The risk or severity of adverse effects can be increased when Rasagiline is combined with Salbutamol.	#ABCBE2	34.6985593857107	1
Fluconazole	Atorvastatin	0.119	-1.562	Major	176 (92/84)	The serum concentration of Atorvastatin can be increased when it is combined with Fluconazole.	#B1CFE5	43.9348665603243	1
